convo_id,msg_count_5min,tokens_5min,avg_tokens_per_msg,model_tier,user_tier,total_cost_usd,msg_count_5min_norm,tokens_5min_norm,avg_tokens_per_msg_norm,model_tier_norm,user_tier_norm,user_query,query_category,retrieval_method,article_id,retrieval_time_sec,answer_success,user_rating,escalation,timestamp,conversation_duration_sec,knowledge_gap_flag,cost_per_message,query_complexity,day,month,weekday,hallucination_flag,answer_success_num,model_tier_enc,user_tier_enc,retrieval_method_enc,query_category_enc,query_complexity_enc,query_cluster,success_probability
PU100,6,993,165.5,3,3,0.6,0.2222222222,0.2830526693,0.1067295953,1.0,1.0,vacation policy details,HR Policy,Hybrid,ART_50,1.17,No,4,No,2025-06-05,153,Yes,0.1,Medium,5,6,Thursday,No,0,2,2,1,1,2,3,0.2618100859048578
BL101,2,1125,562.5,1,2,0.23,0.0,0.3303475457,0.3816352935,0.0,0.5,how to request leave,Operations,AI,ART_8,4.04,Yes,3,No,2025-02-12,26,No,0.115,Medium,12,2,Wednesday,No,1,0,1,0,3,2,3,0.9159498828420469
VI102,3,280,93.33333333,3,2,0.17,0.05555555556,0.02758867789,0.05675723284,1.0,0.5,vpn not connecting,Software Help,Hybrid,ART_63,4.61,Yes,1,No,2025-01-18,210,No,0.0567,Low,18,1,Saturday,No,1,2,1,1,5,1,3,0.9333783207967226
NQ103,14,2578,184.1428571,1,1,0.52,0.6666666667,0.8509494805,0.1196389848,0.0,0.0,two factor authentication setup,Software Help,AI,ART_45,3.1,Yes,1,No,2025-02-20,279,No,0.0371,High,20,2,Thursday,No,1,0,0,0,5,0,2,0.9211583475851124
WJ104,3,2490,830.0,3,3,1.49,0.05555555556,0.8194195629,0.5668677224,1.0,1.0,vpn not connecting,Finance,Search,ART_23,1.03,Yes,2,No,2025-03-14,20,No,0.4967,High,14,3,Friday,Yes,1,2,2,2,0,0,1,0.9505931130631313
BL105,20,1979,98.95,2,1,0.79,1.0,0.6363310641,0.0606465368,0.5,0.0,company travel policy,IT Support,Search,ART_91,5.3,Yes,2,No,2025-04-29,45,No,0.0395,High,29,4,Tuesday,No,1,1,0,2,2,0,2,0.89037149964035
NS106,6,863,143.8333333,2,2,0.35,0.2222222222,0.2364743819,0.09172634558,0.5,0.5,how to install company software,Software Help,Hybrid,ART_86,5.73,Yes,3,No,2025-06-19,121,No,0.0583,Medium,19,6,Thursday,No,1,1,1,1,5,2,3,0.6659998085145314
JO107,6,1328,221.3333333,3,3,0.8,0.2222222222,0.4030813329,0.1453918156,1.0,1.0,reset my password,Operations,Hybrid,ART_20,5.2,No,1,Yes,2025-05-24,205,Yes,0.1333,Medium,24,5,Saturday,No,0,2,2,1,3,2,3,0.17741690566949392
OX108,13,947,72.84615385,3,3,0.57,0.6111111111,0.2665711215,0.0425707281,1.0,1.0,how to request leave,Finance,Hybrid,ART_39,1.26,Yes,2,No,2025-04-03,135,No,0.0438,Medium,3,4,Thursday,No,1,2,2,1,0,2,0,0.853634469993872
MT109,10,1734,173.4,2,1,0.69,0.4444444444,0.5485489072,0.1122000109,0.5,0.0,email not syncing,Finance,Search,ART_54,4.19,Yes,2,No,2025-04-14,276,No,0.069,High,14,4,Monday,No,1,1,0,2,0,0,1,0.6026293973580862
HH110,5,1966,393.2,3,2,1.18,0.1666666667,0.6316732354,0.2644022086,1.0,0.5,two factor authentication setup,Operations,Hybrid,ART_93,1.32,Yes,5,No,2025-01-25,151,No,0.236,High,25,1,Saturday,No,1,2,1,1,3,0,1,0.5872544079636565
QC111,5,1147,229.4,3,2,0.69,0.1666666667,0.3382300251,0.1509776409,1.0,0.5,email not syncing,IT Support,AI,ART_23,4.7,No,5,No,2025-06-02,105,Yes,0.138,Medium,2,6,Monday,No,0,2,1,0,2,2,3,0.20494241512758965
ON112,17,2409,141.7058824,2,2,0.96,0.8333333333,0.7903977069,0.09025317582,0.5,0.5,company travel policy,Software Help,AI,ART_52,1.32,Yes,3,No,2025-02-27,49,No,0.0565,High,27,2,Thursday,No,1,1,1,0,5,0,2,0.8028268034678522
DP113,8,203,25.375,1,3,0.04,0.3333333333,0.0,0.009698963136,0.0,1.0,how to request leave,HR Policy,Search,ART_88,5.15,Yes,2,No,2025-04-06,36,No,0.005,Low,6,4,Sunday,No,1,0,2,2,1,1,3,0.9314352749179104
TC114,13,571,43.92307692,1,3,0.11,0.6111111111,0.1318523827,0.02254272141,0.0,1.0,how to request leave,Finance,Search,ART_10,4.11,No,5,No,2025-06-23,195,Yes,0.0085,Low,23,6,Monday,No,0,0,2,2,0,1,0,0.24054340674807528
XU115,20,726,36.3,2,3,0.29,1.0,0.187388033,0.01726406327,0.5,1.0,two factor authentication setup,Security,Search,ART_48,0.69,Yes,2,No,2025-06-04,242,No,0.0145,Low,4,6,Wednesday,No,1,1,2,2,4,1,0,0.8369574385406104
LL116,7,1405,200.7142857,3,3,0.84,0.2777777778,0.4306700107,0.1311139978,1.0,1.0,vacation policy details,Finance,AI,ART_93,1.91,Yes,5,No,2025-02-22,295,No,0.12,Medium,22,2,Saturday,No,1,2,2,0,0,2,3,0.891628692227998
YS117,3,2548,849.3333333,2,1,1.02,0.05555555556,0.8402006449,0.5802552375,0.5,0.0,expense reimbursement process,Software Help,AI,ART_35,2.9,Yes,3,No,2025-03-09,113,No,0.34,High,9,3,Sunday,No,1,1,0,0,5,0,1,0.7987539080820373
DG118,18,506,28.11111111,3,1,0.3,0.8888888889,0.108563239,0.01159360428,1.0,0.0,how to install company software,Security,AI,ART_36,2.86,Yes,1,No,2025-03-31,176,No,0.0167,Low,31,3,Monday,No,1,2,0,0,4,1,0,0.9328666706429882
HW119,7,1470,210.0,3,3,0.88,0.2777777778,0.4539591544,0.137543962,1.0,1.0,laptop not turning on,Software Help,AI,ART_59,1.93,Yes,3,No,2025-04-04,180,No,0.1257,Medium,4,4,Friday,No,1,2,2,0,5,2,3,0.7829452338398575
GF120,9,1658,184.2222222,2,1,0.66,0.3888888889,0.5213185238,0.1196939418,0.5,0.0,expense reimbursement process,Security,Search,ART_55,0.71,Yes,2,No,2025-03-21,117,No,0.0733,High,21,3,Friday,Yes,1,1,0,2,4,0,1,0.6425500903863539
UM121,19,1179,62.05263158,2,3,0.47,0.9444444444,0.3496954497,0.03509667074,0.5,1.0,vacation policy details,HR Policy,Hybrid,ART_68,3.43,Yes,3,No,2025-01-24,136,No,0.0247,Medium,24,1,Friday,No,1,1,2,1,1,2,0,0.8319212177951653
LS122,14,426,30.42857143,1,3,0.09,0.6666666667,0.07989967753,0.01319834747,0.0,1.0,vpn not connecting,Software Help,AI,ART_9,1.09,Yes,1,Yes,2025-03-19,222,No,0.0064,Low,19,3,Wednesday,Yes,1,0,2,0,5,1,0,0.9313754015207242
ZI123,15,1330,88.66666667,3,3,0.8,0.7222222222,0.4037979219,0.05352576368,1.0,1.0,how to request leave,Software Help,AI,ART_62,1.51,Yes,3,No,2025-06-05,37,No,0.0533,Medium,5,6,Thursday,No,1,2,2,0,5,2,0,0.9348041538010343
UZ124,7,2196,313.7142857,2,1,0.88,0.2777777778,0.7140809746,0.2093617154,0.5,0.0,vacation policy details,Operations,Hybrid,ART_18,5.31,No,4,No,2025-03-18,158,Yes,0.1257,High,18,3,Tuesday,No,0,1,0,1,3,0,1,0.3448834421812357
IB125,13,2906,223.5384615,1,3,0.58,0.6111111111,0.9684700824,0.1469187736,0.0,1.0,vpn not connecting,IT Support,AI,ART_38,4.69,Yes,4,No,2025-06-11,195,No,0.0446,High,11,6,Wednesday,No,1,0,2,0,2,0,2,0.584305244195753
FI126,18,1489,82.72222222,2,3,0.6,0.8888888889,0.4607667503,0.04940948748,0.5,1.0,two factor authentication setup,Finance,AI,ART_79,5.36,Yes,5,No,2025-06-05,73,No,0.0333,Medium,5,6,Thursday,No,1,1,2,0,0,2,0,0.9360346340664192
WI127,11,549,49.90909091,3,1,0.33,0.5,0.1239699033,0.02668778276,1.0,0.0,vacation policy details,Security,AI,ART_16,1.75,Yes,4,No,2025-06-27,153,No,0.03,Low,27,6,Friday,No,1,2,0,0,4,1,3,0.9525157651877931
MB128,9,2067,229.6666667,2,3,0.83,0.3888888889,0.6678609817,0.1511622963,0.5,1.0,how to request leave,Operations,Search,ART_73,2.17,Yes,1,No,2025-06-29,284,No,0.0922,High,29,6,Sunday,No,1,1,2,2,3,0,1,0.7790202075403185
JJ129,11,2869,260.8181818,1,2,0.57,0.5,0.9552131852,0.1727334021,0.0,0.5,vacation policy details,HR Policy,Search,ART_65,5.18,Yes,5,Yes,2025-01-08,119,No,0.0518,High,8,1,Wednesday,No,1,0,1,2,1,0,2,0.6737190204472262
QI130,2,2632,1316.0,2,2,1.05,0.0,0.8702973845,0.9034021539,0.5,0.5,expense reimbursement process,Finance,Hybrid,ART_22,5.42,Yes,3,Yes,2025-05-12,200,No,0.525,High,12,5,Monday,No,1,1,1,1,0,0,1,0.9288489333124735
EB131,12,823,68.58333333,2,2,0.33,0.5555555556,0.2221426012,0.03961890531,0.5,0.5,expense reimbursement process,Software Help,Hybrid,ART_8,0.94,Yes,4,No,2025-06-23,112,No,0.0275,Medium,23,6,Monday,No,1,1,1,1,5,2,3,0.5702763434599404
WN132,7,824,117.7142857,2,1,0.33,0.2777777778,0.2225008957,0.07364001052,0.5,0.0,company travel policy,IT Support,Search,ART_11,1.55,Yes,4,No,2025-02-11,63,No,0.0471,Medium,11,2,Tuesday,No,1,1,0,2,2,2,3,0.8774281181286558
XP133,18,1916,106.4444444,2,3,0.77,0.8888888889,0.6137585095,0.0658361224,0.5,1.0,how to request leave,Operations,Hybrid,ART_5,4.21,Yes,4,No,2025-03-27,92,No,0.0428,High,27,3,Thursday,No,1,1,2,1,3,0,2,0.7420141144145329
AN134,13,395,30.38461538,2,2,0.16,0.6111111111,0.06879254747,0.01316790977,0.5,0.5,expense reimbursement process,Security,Search,ART_92,0.91,Yes,1,No,2025-01-11,142,No,0.0123,Low,11,1,Saturday,No,1,1,1,2,4,1,0,0.9028144245099915
QI135,3,1568,522.6666667,3,2,0.94,0.05555555556,0.4890720172,0.354052396,1.0,0.5,two factor authentication setup,Software Help,AI,ART_86,0.7,Yes,3,No,2025-04-16,110,No,0.3133,Medium,16,4,Wednesday,No,1,2,1,0,5,2,3,0.7134162450566938
BW136,6,1133,188.8333333,1,1,0.23,0.2222222222,0.3332139018,0.1228869411,0.0,0.0,expense reimbursement process,Software Help,Hybrid,ART_54,3.71,Yes,5,No,2025-05-18,199,No,0.0383,Medium,18,5,Sunday,Yes,1,0,0,1,5,2,3,0.716458749530963
YM137,2,2851,1425.5,2,3,1.14,0.0,0.9487638839,0.9792262697,0.5,1.0,two factor authentication setup,Security,AI,ART_23,3.26,Yes,1,No,2025-03-18,146,No,0.57,High,18,3,Tuesday,No,1,1,2,0,4,0,1,0.8630043523803944
LE138,12,573,47.75,3,2,0.34,0.5555555556,0.1325689717,0.02519270368,1.0,0.5,vpn not connecting,HR Policy,AI,ART_26,2.25,Yes,5,No,2025-02-18,285,No,0.0283,Low,18,2,Tuesday,Yes,1,2,1,0,1,1,0,0.9567410097826192
WE139,3,342,114.0,2,3,0.14,0.05555555556,0.04980293802,0.07106802486,0.5,1.0,vpn not connecting,HR Policy,Search,ART_15,1.14,Yes,4,No,2025-03-21,140,No,0.0467,Low,21,3,Friday,No,1,1,2,2,1,1,3,0.9585328954422715
YL140,13,2782,214.0,2,2,1.11,0.6111111111,0.9240415622,0.1403137927,0.5,0.5,vacation policy details,Security,Search,ART_72,4.47,Yes,3,No,2025-06-08,109,No,0.0854,High,8,6,Sunday,No,1,1,1,2,4,0,2,0.6830062728409626
TR141,14,2827,201.9285714,1,3,0.57,0.6666666667,0.9401648155,0.1319548393,0.0,1.0,company travel policy,HR Policy,AI,ART_19,3.74,Yes,2,No,2025-05-04,155,No,0.0407,High,4,5,Sunday,No,1,0,2,0,1,0,2,0.6595185915889005
DH142,2,2911,1455.5,1,2,0.58,0.0,0.970261555,1.0,0.0,0.5,vacation policy details,Operations,Search,ART_50,2.19,Yes,2,No,2025-02-24,177,No,0.29,High,24,2,Monday,No,1,0,1,2,3,0,1,0.9576986413659924
CX143,5,268,53.6,2,1,0.11,0.1666666667,0.02328914368,0.0292435811,0.5,0.0,reset my password,HR Policy,AI,ART_26,5.42,Yes,4,No,2025-05-18,100,No,0.022,Low,18,5,Sunday,No,1,1,0,0,1,1,3,0.9359311960259298
SL144,17,1154,67.88235294,2,1,0.46,0.8333333333,0.3407380867,0.03913350605,0.5,0.0,vpn not connecting,Finance,AI,ART_63,5.64,Yes,5,No,2025-01-26,76,No,0.0271,Medium,26,1,Sunday,No,1,1,0,0,0,2,0,0.7981705719046421
GL145,4,1952,488.0,3,1,1.17,0.1111111111,0.6266571121,0.3300471965,1.0,0.0,expense reimbursement process,Finance,AI,ART_20,1.78,Yes,1,No,2025-05-13,124,No,0.2925,High,13,5,Tuesday,No,1,2,0,0,0,0,1,0.7276262853090774
MG146,15,234,15.6,1,1,0.05,0.7222222222,0.01110713006,0.002930189333,0.0,0.0,how to install company software,HR Policy,Hybrid,ART_55,2.09,Yes,1,Yes,2025-03-21,140,No,0.0033,Low,21,3,Friday,No,1,0,0,1,1,1,0,0.9040183910122892
DY147,20,1379,68.95,2,1,0.55,1.0,0.4213543533,0.03987280646,0.5,0.0,expense reimbursement process,Finance,AI,ART_13,0.74,No,2,Yes,2025-04-16,186,Yes,0.0275,Medium,16,4,Wednesday,No,0,1,0,0,0,2,0,0.30605888248697516
BV148,7,323,46.14285714,1,1,0.06,0.2777777778,0.04299534217,0.02407982527,0.0,0.0,expense reimbursement process,Operations,AI,ART_95,1.32,Yes,5,No,2025-03-15,201,No,0.0086,Low,15,3,Saturday,No,1,0,0,0,3,1,3,0.9832351650660924
KI149,8,2771,346.375,2,3,1.11,0.3333333333,0.9201003225,0.2319778778,0.5,1.0,reset my password,Security,Search,ART_30,2.09,Yes,4,Yes,2025-04-29,140,No,0.1388,High,29,4,Tuesday,No,1,1,2,2,4,0,1,0.5945191345676968
CU150,17,1512,88.94117647,1,3,0.3,0.8333333333,0.4690075242,0.0537158501,0.0,1.0,vpn not connecting,Operations,Hybrid,ART_71,4.37,Yes,2,No,2025-01-02,52,No,0.0176,Medium,2,1,Thursday,No,1,0,2,1,3,2,0,0.9455623518357383
GD151,12,631,52.58333333,2,2,0.25,0.5555555556,0.1533500537,0.02853958246,0.5,0.5,company travel policy,Security,AI,ART_89,1.48,Yes,3,No,2025-05-12,52,No,0.0208,Low,12,5,Monday,No,1,1,1,0,4,1,3,0.8126314147087644
IF152,4,2057,514.25,3,2,1.23,0.1111111111,0.6642780365,0.3482242105,1.0,0.5,expense reimbursement process,Operations,AI,ART_80,4.53,No,2,No,2025-05-23,99,Yes,0.3075,High,23,5,Friday,No,0,2,1,0,3,0,1,0.25535916902168654
CY153,10,2051,205.1,2,2,0.82,0.4444444444,0.6621282694,0.1341509193,0.5,0.5,reset my password,Software Help,AI,ART_51,5.6,Yes,3,No,2025-04-28,223,No,0.082,High,28,4,Monday,No,1,1,1,0,5,0,1,0.7619560480423578
QI154,16,618,38.625,1,2,0.12,0.7777777778,0.148692225,0.01887402737,0.0,0.5,vpn not connecting,Finance,Hybrid,ART_2,1.5,Yes,1,No,2025-01-07,199,No,0.0075,Low,7,1,Tuesday,No,1,0,1,1,0,1,0,0.6784496672690082
AH155,7,975,139.2857143,2,1,0.39,0.2777777778,0.276603368,0.08857731186,0.5,0.0,two factor authentication setup,HR Policy,Hybrid,ART_49,0.9,Yes,5,No,2025-03-08,119,No,0.0557,Medium,8,3,Saturday,No,1,1,0,1,1,2,3,0.7898530287511023
AI156,14,2142,153.0,3,1,1.29,0.6666666667,0.6947330706,0.0980738743,1.0,0.0,how to install company software,Operations,AI,ART_26,2.8,Yes,3,No,2025-02-28,96,No,0.0921,High,28,2,Friday,No,1,2,0,0,3,0,2,0.7394721709546261
BZ157,9,2472,274.6666667,1,3,0.49,0.3888888889,0.8129702616,0.1823228918,0.0,1.0,two factor authentication setup,Security,Hybrid,ART_18,5.46,Yes,5,No,2025-01-26,58,No,0.0544,High,26,1,Sunday,No,1,0,2,1,4,0,1,0.6587447004789714
EA158,13,2162,166.3076923,3,3,1.3,0.6111111111,0.7018989609,0.107288888,1.0,1.0,laptop not turning on,Operations,AI,ART_10,4.21,Yes,2,No,2025-02-27,294,No,0.1,High,27,2,Thursday,Yes,1,2,2,0,3,0,2,0.7669509961529593
AC159,6,818,136.3333333,3,3,0.49,0.2222222222,0.2203511286,0.086532913,1.0,1.0,laptop not turning on,Software Help,Search,ART_79,1.04,Yes,5,Yes,2025-03-03,175,No,0.0817,Medium,3,3,Monday,No,1,2,2,2,5,2,3,0.7697243225562658
BR160,6,1899,316.5,3,3,1.14,0.2222222222,0.6076675027,0.2112907047,1.0,1.0,two factor authentication setup,Security,AI,ART_71,2.66,Yes,2,No,2025-02-18,74,No,0.19,High,18,2,Tuesday,No,1,2,2,0,4,0,1,0.6542402337033302
XQ161,18,2192,121.7777778,2,3,0.88,0.8888888889,0.7126477965,0.0764538068,0.5,1.0,expense reimbursement process,Software Help,AI,ART_36,3.44,No,4,No,2025-03-03,109,Yes,0.0489,High,3,3,Monday,No,0,1,2,0,5,0,2,0.2743858959529841
FI162,8,2120,265.0,3,3,1.27,0.3333333333,0.6868505912,0.1756291342,1.0,1.0,email not syncing,Security,Hybrid,ART_90,5.3,Yes,2,No,2025-06-01,78,No,0.1588,High,1,6,Sunday,No,1,2,2,1,4,0,1,0.7290101987193209
CD163,10,2119,211.9,2,2,0.85,0.4444444444,0.6864922967,0.1388596315,0.5,0.5,company travel policy,IT Support,Hybrid,ART_91,4.89,No,5,No,2025-03-09,33,Yes,0.085,High,9,3,Sunday,No,0,1,1,1,2,0,2,0.27343643091834274
FE164,8,1079,134.875,3,2,0.65,0.3333333333,0.3138659979,0.08552307889,1.0,0.5,two factor authentication setup,Finance,Hybrid,ART_19,2.67,Yes,5,No,2025-02-25,90,No,0.0812,Medium,25,2,Tuesday,Yes,1,2,1,1,0,2,3,0.723521361866795
LL165,8,1162,145.25,2,1,0.46,0.3333333333,0.3436044429,0.0927073273,0.5,0.0,laptop not turning on,Operations,Search,ART_12,3.41,Yes,5,No,2025-06-14,256,No,0.0575,Medium,14,6,Saturday,No,1,1,0,2,3,2,3,0.7710436018224683
ED166,18,2386,132.5555556,2,2,0.95,0.8888888889,0.782156933,0.08391696177,0.5,0.5,expense reimbursement process,Security,Search,ART_6,1.26,No,2,No,2025-01-22,132,Yes,0.0528,High,22,1,Wednesday,No,0,1,1,2,4,0,2,0.39874640818682283
DG167,10,206,20.6,1,3,0.04,0.4444444444,0.001074883554,0.006392477723,0.0,1.0,laptop not turning on,Finance,Search,ART_37,3.16,Yes,5,Yes,2025-01-10,66,No,0.004,Low,10,1,Friday,No,1,0,2,2,0,1,3,0.9505288284959783
PJ168,20,1750,87.5,3,1,1.05,1.0,0.5542816195,0.05271789639,1.0,0.0,two factor authentication setup,Finance,AI,ART_65,1.71,Yes,3,No,2025-01-23,184,No,0.0525,High,23,1,Thursday,No,1,2,0,0,0,0,2,0.8441066729944785
IP169,19,621,32.68421053,1,2,0.12,0.9444444444,0.1497671086,0.01476028209,0.0,0.5,company travel policy,HR Policy,Hybrid,ART_80,0.51,No,3,No,2025-02-27,222,Yes,0.0063,Low,27,2,Thursday,No,0,0,1,1,1,1,0,0.15588940860824643
LB170,15,531,35.4,2,1,0.21,0.7222222222,0.1175206019,0.01664085136,0.5,0.0,email not syncing,HR Policy,AI,ART_47,4.19,Yes,5,No,2025-03-01,251,No,0.014,Low,1,3,Saturday,No,1,1,0,0,1,1,0,0.8223994979070862
LW171,17,920,54.11764706,1,1,0.18,0.8333333333,0.2568971695,0.02960202978,0.0,0.0,expense reimbursement process,Finance,Hybrid,ART_16,0.68,Yes,3,Yes,2025-06-09,74,No,0.0106,Medium,9,6,Monday,No,1,0,0,1,0,2,0,0.8124353735629204
NI172,20,2909,145.45,1,1,0.58,1.0,0.969544966,0.09284581883,0.0,0.0,vacation policy details,Finance,Search,ART_52,4.3,No,3,No,2025-03-11,266,Yes,0.029,High,11,3,Tuesday,No,0,0,0,2,0,0,2,0.1353861901976663
RZ173,18,1516,84.22222222,3,2,0.91,0.8888888889,0.4704407023,0.050448174,1.0,0.5,expense reimbursement process,Finance,AI,ART_84,5.44,Yes,5,No,2025-04-13,233,No,0.0506,Medium,13,4,Sunday,No,1,2,1,0,0,2,0,0.9295133732977493
DZ174,10,1984,198.4,1,2,0.4,0.4444444444,0.6381225367,0.1295114529,0.0,0.5,two factor authentication setup,Software Help,Hybrid,ART_7,5.85,Yes,3,No,2025-05-30,283,No,0.04,High,30,5,Friday,Yes,1,0,1,1,5,0,1,0.7765269135852132
LT175,7,693,99.0,3,3,0.42,0.2777777778,0.1755643139,0.06068115968,1.0,1.0,reset my password,IT Support,Hybrid,ART_86,1.99,Yes,1,No,2025-06-10,239,No,0.06,Low,10,6,Tuesday,No,1,2,2,1,2,1,3,0.7562246365986403
VW176,8,1108,138.5,1,2,0.22,0.3333333333,0.3242565389,0.08803323797,0.0,0.5,how to request leave,Operations,AI,ART_52,2.95,Yes,4,No,2025-06-10,205,No,0.0275,Medium,10,6,Tuesday,No,1,0,1,0,3,2,3,0.7433291112345012
GW177,5,2671,534.2,1,1,0.53,0.1666666667,0.8842708707,0.3620387412,0.0,0.0,how to request leave,Operations,AI,ART_47,5.62,Yes,2,No,2025-04-22,184,No,0.106,High,22,4,Tuesday,No,1,0,0,0,3,0,1,0.79210272882951
WC178,17,624,36.70588235,2,1,0.25,0.8333333333,0.1508419921,0.01754511962,0.5,0.0,how to install company software,Software Help,AI,ART_5,2.53,No,2,No,2025-03-31,277,Yes,0.0147,Low,31,3,Monday,No,0,1,0,0,5,1,0,0.19405567706855206
YR179,3,2487,829.0,1,2,0.5,0.05555555556,0.8183446793,0.5661752647,0.0,0.5,company travel policy,HR Policy,Search,ART_89,5.3,No,3,No,2025-04-07,252,Yes,0.1667,High,7,4,Monday,No,0,0,1,2,1,0,1,0.3315197089964026
NQ180,19,1920,101.0526316,3,2,1.15,0.9444444444,0.6151916876,0.06210252018,1.0,0.5,how to install company software,Software Help,AI,ART_35,3.19,No,3,Yes,2025-01-21,132,Yes,0.0605,High,21,1,Tuesday,No,0,2,1,0,5,0,2,0.2051038977539956
EM181,16,2448,153.0,2,3,0.98,0.7777777778,0.8043711931,0.0980738743,0.5,1.0,reset my password,Operations,Hybrid,ART_45,0.57,Yes,1,No,2025-02-22,227,No,0.0612,High,22,2,Saturday,No,1,1,2,1,3,0,2,0.516955142593256
QN182,11,2253,204.8181818,2,3,0.9,0.5,0.7345037621,0.1339557722,0.5,1.0,how to install company software,Finance,AI,ART_77,4.41,Yes,3,No,2025-01-07,294,No,0.0818,High,7,1,Tuesday,No,1,1,2,0,0,0,1,0.7912943323656582
VF183,15,1282,85.46666667,1,3,0.26,0.7222222222,0.386599785,0.05130989911,0.0,1.0,email not syncing,IT Support,AI,ART_34,5.12,Yes,5,Yes,2025-03-06,297,No,0.0173,Medium,6,3,Thursday,No,1,0,2,0,2,2,0,0.921189481431195
HJ184,14,1566,111.8571429,1,2,0.31,0.6666666667,0.4883554282,0.06958418697,0.0,0.5,how to install company software,Operations,Search,ART_75,0.71,Yes,5,No,2025-01-20,233,No,0.0221,Medium,20,1,Monday,No,1,0,1,2,3,2,0,0.786036931254478
ZK185,3,1511,503.6666667,2,3,0.6,0.05555555556,0.4686492297,0.3408957001,0.5,1.0,laptop not turning on,IT Support,Hybrid,ART_75,5.63,Yes,4,No,2025-05-23,55,No,0.2,Medium,23,5,Friday,No,1,1,2,1,2,2,3,0.8494514387807327
RL186,8,2773,346.625,3,1,1.66,0.3333333333,0.9208169115,0.2321509922,1.0,0.0,email not syncing,Security,AI,ART_51,3.15,Yes,1,No,2025-03-19,275,No,0.2075,High,19,3,Wednesday,No,1,2,0,0,4,0,1,0.8294864523441366
VU187,13,477,36.69230769,3,1,0.29,0.6111111111,0.09817269796,0.01753571974,1.0,0.0,email not syncing,HR Policy,Search,ART_45,3.1,Yes,4,No,2025-06-03,257,No,0.0223,Low,3,6,Tuesday,No,1,2,0,2,1,1,0,0.9079658008741831
NP188,11,2557,232.4545455,3,1,1.53,0.5,0.8434252956,0.1530927844,1.0,0.0,two factor authentication setup,Finance,Search,ART_56,3.23,Yes,4,No,2025-04-27,255,No,0.1391,High,27,4,Sunday,No,1,2,0,2,0,0,1,0.7516937149821326
PI189,17,353,20.76470588,1,2,0.07,0.8333333333,0.05374417771,0.006506529576,0.0,0.5,email not syncing,HR Policy,Hybrid,ART_62,1.88,Yes,5,No,2025-02-01,275,No,0.0041,Low,1,2,Saturday,No,1,0,1,1,1,1,0,0.8861291578166898
DQ190,10,750,75.0,3,1,0.45,0.4444444444,0.1959871014,0.04406217541,1.0,0.0,how to request leave,HR Policy,Search,ART_100,3.99,No,3,No,2025-03-17,286,Yes,0.045,Low,17,3,Monday,No,0,2,0,2,1,1,0,0.19243731474758813
CJ191,6,2538,423.0,3,1,1.52,0.2222222222,0.8366176997,0.2850374474,1.0,0.0,how to request leave,HR Policy,Hybrid,ART_66,2.4,Yes,2,No,2025-02-26,288,No,0.2533,High,26,2,Wednesday,No,1,2,0,1,1,0,1,0.7511137837653103
EA192,10,693,69.3,3,1,0.42,0.4444444444,0.1755643139,0.04011516665,1.0,0.0,two factor authentication setup,Operations,Hybrid,ART_38,1.79,No,5,No,2025-05-03,197,Yes,0.042,Low,3,5,Saturday,No,0,2,0,1,3,1,3,0.25376020524183523
SH193,3,316,105.3333333,1,2,0.06,0.05555555556,0.04048728054,0.06506672498,0.0,0.5,expense reimbursement process,HR Policy,AI,ART_40,5.23,Yes,2,No,2025-03-29,74,No,0.02,Low,29,3,Saturday,No,1,0,1,0,1,1,3,0.9361515732491631
QH194,11,785,71.36363636,2,3,0.31,0.5,0.2085274095,0.04154414749,0.5,1.0,how to request leave,Finance,Search,ART_16,2.14,Yes,3,No,2025-04-03,166,No,0.0282,Low,3,4,Thursday,No,1,1,2,2,0,1,3,0.801506886429949
QU195,9,1650,183.3333333,3,2,0.99,0.3888888889,0.5184521677,0.1190784239,1.0,0.5,company travel policy,Software Help,Hybrid,ART_29,2.78,No,2,No,2025-06-26,119,Yes,0.11,High,26,6,Thursday,No,0,2,1,1,5,0,1,0.2080195947535554
RU196,2,2219,1109.5,3,2,1.33,0.0,0.7223217485,0.7604096434,1.0,0.5,two factor authentication setup,Software Help,Search,ART_62,2.51,Yes,2,No,2025-03-31,258,No,0.665,High,31,3,Monday,No,1,2,1,2,5,0,1,0.9783716653516572
LA197,17,483,28.41176471,2,1,0.19,0.8333333333,0.1003224651,0.01180179417,0.5,0.0,reset my password,IT Support,Hybrid,ART_76,4.59,No,4,Yes,2025-01-23,188,Yes,0.0112,Low,23,1,Thursday,No,0,1,0,1,2,1,0,0.18058014595047375
KZ198,18,511,28.38888889,1,1,0.1,0.8888888889,0.1103547116,0.01178595364,0.0,0.0,how to install company software,HR Policy,AI,ART_56,5.07,Yes,5,No,2025-03-22,215,No,0.0056,Low,22,3,Saturday,No,1,0,0,0,1,1,0,0.8453938222032249
YH199,12,1718,143.1666667,3,1,1.03,0.5555555556,0.5428161949,0.09126470713,1.0,0.0,reset my password,Software Help,AI,ART_78,2.26,Yes,2,No,2025-03-12,239,No,0.0858,High,12,3,Wednesday,No,1,2,0,0,5,0,2,0.806867790049196
CD200,17,833,49.0,3,1,0.5,0.8333333333,0.2257255464,0.02605827578,1.0,0.0,laptop not turning on,Finance,AI,ART_43,4.82,Yes,3,No,2025-04-19,165,No,0.0294,Medium,19,4,Saturday,No,1,2,0,0,0,2,0,0.8628487121067374
