convo_id,msg_count_5min,tokens_5min,avg_tokens_per_msg,model_tier,user_tier,total_cost_usd,msg_count_5min_norm,tokens_5min_norm,avg_tokens_per_msg_norm,model_tier_norm,user_tier_norm,response_time_sec,cost_per_message,cost_per_token,engagement_intensity,model_user_interaction,log_tokens,log_cost,question_type,high_cost_flag,cost_class,cost_per_message_norm,cost_per_token_norm,engagement_intensity_norm,model_user_interaction_norm,log_tokens_norm,log_cost_norm,conversation_success
DF085,12,793,66.08333333,2,1,0.32,0.5555555556,0.2113937657,0.03788776111,0.5,0.0,3.5268987589374508,0.02666666666666667,0.000403530895334174,792.99999996,0.0,6.677083461247136,0.2776317365982795,technical,0,0,0.03306175463454954,0.5131486889016434,0.21139376564590512,0.0,0.5058340759887408,0.2407222691986556,1
MV086,20,2510,125.5,1,3,0.5,1.0,0.8265854532,0.07903128815,0.0,1.0,5.048418763535927,0.025,0.00019920318725099602,2510.0,0.0,7.828436359157585,0.4054651081081644,technical,0,1,0.030818278427205102,0.03294463342642717,0.8265854531833332,0.0,0.9343912397545102,0.3697949052895513,1
YS087,4,1609,402.25,2,1,0.64,0.1111111111,0.5037620924,0.2706689506,0.5,0.0,5.227976504829428,0.16,0.0003977625854568055,1609.0,0.0,7.383989457978509,0.49469624183610705,technical,0,1,0.21253985122210411,0.4995922024988179,0.5037620924038866,0.0,0.7689589871762874,0.45989107904770177,0
OC088,10,714,71.4,2,2,0.29,0.4444444444,0.1830884987,0.04156932777,0.5,0.5,2.73719427695242,0.028999999999999998,0.0004061624649859944,714.0,0.25,6.5722825426940075,0.25464221837358075,technical,0,0,0.036202621324831735,0.5193333147212371,0.18308849873284927,0.25,0.4668250245530885,0.21750988197399332,1
SO089,4,792,198.0,1,2,0.16,0.1111111111,0.2110354712,0.1292344698,0.0,0.5,6.412778018468707,0.04,0.00020202020202020202,792.0,0.0,6.675823221634848,0.14842000511827327,technical,0,0,0.05100956429330499,0.039565086076713996,0.2110354711421687,0.0,0.5053649889565306,0.11025791079984928,0
DY090,15,1659,110.6,3,3,1.0,0.7222222222,0.5216768183,0.06871366875,1.0,1.0,7.500554007045142,0.06666666666666667,0.0006027727546714888,1659.0,1.0,7.414572881350589,0.6931471805599453,technical,1,2,0.08690518361081591,0.9814001549987081,0.5216768183072965,1.0,0.7803427646457091,0.6602658754976095,1
FU091,5,2803,560.6,3,1,1.68,0.1666666667,0.931565747,0.3803196239,1.0,0.0,7.17813988929453,0.33599999999999997,0.0005993578308954691,2803.0,0.0,7.938802248154481,0.9858167945227653,technical,1,2,0.44945093871767616,0.9733745168619761,0.9315657469773153,0.0,0.9754716873313019,0.9557727383121051,0
OC092,6,1802,300.3333333,1,1,0.36,0.2222222222,0.5729129344,0.2000959722,0.0,0.0,4.913967049457515,0.06,0.0001997780244173141,1801.9999997999998,0.0,7.497207223203318,0.3074846997479606,technical,0,0,0.07793127878143818,0.03429559625517603,0.5729129343193899,0.0,0.8111009615793576,0.27086463815397765,0
OF093,2,1494,747.0,2,2,0.6,0.0,0.4625582229,0.5093937351,0.5,0.5,4.77208319410897,0.3,0.0004016064257028112,1494.0,0.25,7.3098814858247865,0.4700036292457355,technical,0,1,0.4009918526390365,0.5086258655886,0.4625582228260438,0.25,0.7413744799272317,0.4349590870227238,1
NX094,14,1815,129.6428571,3,3,1.09,0.6666666667,0.5775707632,0.08190004139,1.0,1.0,6.017480158291818,0.07785714285714286,0.0006005509641873279,1814.9999993999998,1.0,7.504391559161238,0.7371640659767197,technical,1,2,0.10196852386012854,0.9761785782927432,0.5775707629109587,1.0,0.813775118779339,0.7047094770873138,0
IB095,12,2825,235.4166667,3,2,1.7,0.5555555556,0.9394482264,0.1551439279,1.0,0.5,5.394109110579105,0.14166666666666666,0.0006017699115044247,2825.0000004000003,0.5,7.946617563244473,0.9932517730102833,technical,1,2,0.18786161294131537,0.9790433069708637,0.9394482265181334,0.5,0.978380707906124,0.963279794265713,0
FE096,2,208,104.0,3,1,0.12,0.0,0.00179147259,0.06414344807,1.0,0.0,3.2434941536138107,0.06,0.0005769230769230769,208.0,0.0,5.342334251964811,0.11332868530700317,technical,0,0,0.07793127878143818,0.9206491183235366,0.0017914725903410006,0.0,0.009013043526174824,0.07482640259153242,0
AU097,11,882,80.18181818,1,3,0.18,0.5,0.2432819778,0.0476503652,0.0,1.0,5.566093246452668,0.01636363636363636,0.0002040816326530612,881.99999998,0.0,6.78332520060396,0.16551443847757338,technical,0,0,0.01919299262551122,0.04440979049427074,0.24328197776114063,0.0,0.5453794304799091,0.12751806399853416,0
EU098,3,2395,798.3333333,2,2,0.96,0.05555555556,0.7853815837,0.5449398959,0.5,0.5,7.368337189806578,0.32,0.00040083507306889354,2394.9999999,0.25,7.78155595923534,0.6729444732424258,technical,1,2,0.42791356712716966,0.5068130587672268,0.785381583569661,0.25,0.9169413933491684,0.6398673155688085,0
FV099,7,2492,356.0,3,2,1.5,0.2777777778,0.8201361519,0.238642783,1.0,0.5,4.013834872340027,0.21428571428571427,0.0006019261637239165,2492.0,0.5,7.821242083523558,0.9162907318741551,technical,1,2,0.2856130762613228,0.9794105256421877,0.8201361518581056,0.5,0.9317133828032107,0.8855726639724952,0
PU100,6,993,165.5,3,3,0.6,0.2222222222,0.2830526693,0.1067295953,1.0,1.0,3.04958998219265,0.09999999999999999,0.0006042296072507553,993.0,1.0,6.901737206656574,0.4700036292457355,technical,0,1,0.13177470775770453,0.9848240005620739,0.2830526692738765,1.0,0.5894548078570985,0.4349590870227238,1
BL101,2,1125,562.5,1,2,0.23,0.0,0.3303475457,0.3816352935,0.0,0.5,6.199278703409092,0.115,0.00020444444444444446,1125.0,0.0,7.026426808699636,0.20701416938432612,technical,0,0,0.15196599362380445,0.0452624584717608,0.3303475456588787,0.0,0.6358668352204178,0.16942010883964356,0
VI102,3,280,93.33333333,3,2,0.17,0.05555555556,0.02758867789,0.05675723284,1.0,0.5,5.746213418129105,0.05666666666666667,0.0006071428571428572,279.99999999,0.5,5.638354669333745,0.15700374880966475,technical,0,0,0.07344432636674933,0.991670621737067,0.02758867788766832,0.5,0.11919791448505013,0.11892486851746548,0
NQ103,14,2578,184.1428571,1,1,0.52,0.6666666667,0.8509494805,0.1196389848,0.0,0.0,8.395790232575333,0.037142857142857144,0.0002017067494181536,2577.9999994,0.0,7.8551570058813445,0.41871033485818504,technical,0,1,0.04716360508071454,0.03882842039336165,0.8509494801969939,0.0,0.9443372125268059,0.3831685362284381,0
WJ104,3,2490,830.0,3,3,1.49,0.05555555556,0.8194195629,0.5668677224,1.0,1.0,4.60807392623305,0.49666666666666665,0.0005983935742971887,2490.0,1.0,7.820439515262181,0.9122827104766162,technical,1,2,0.6657220451056794,0.9711083536805025,0.8194195628219691,1.0,0.9314146504350131,0.8815257873143993,1
BL105,20,1979,98.95,2,1,0.79,1.0,0.6363310641,0.0606465368,0.5,0.0,6.801397122131317,0.0395,0.0003991915108640728,1979.0,0.0,7.590852123688581,0.5822156198526637,technical,0,2,0.05033652143110166,0.5029504145689205,0.63633106408912,0.0,0.8459575142713485,0.5482589026934941,0
NS106,6,863,143.8333333,2,2,0.35,0.2222222222,0.2364743819,0.09172634558,0.5,0.5,5.612877778466476,0.05833333333333333,0.0004055619930475087,862.9999998,0.25,6.761572768804055,0.30010459245033805,technical,0,0,0.07568780257409374,0.5179221059196266,0.23647438185335184,0.25,0.5372827292043105,0.26341298533213103,0
JO107,6,1328,221.3333333,3,3,0.8,0.2222222222,0.4030813329,0.1453918156,1.0,1.0,4.491915533463036,0.13333333333333333,0.0006024096385542169,1327.9999997999998,1.0,7.192182058713246,0.5877866649021191,technical,0,2,0.1766442319045932,0.9805467718048273,0.40308133275506397,1.0,0.6975643390474708,0.5538839555401894,0
OX108,13,947,72.84615385,3,3,0.57,0.6111111111,0.2665711215,0.0425707281,1.0,1.0,6.2401755288180505,0.04384615384615384,0.0006019007391763463,947.0000000499999,1.0,6.854354502255021,0.4510756193602167,technical,0,1,0.05618681707948445,0.9793507737320508,0.2665711214606541,1.0,0.5718179934218939,0.4158475819202433,0
MT109,10,1734,173.4,2,1,0.69,0.4444444444,0.5485489072,0.1122000109,0.5,0.0,5.23724356197488,0.06899999999999999,0.0003979238754325259,1734.0,0.0,7.45876269238096,0.5247285289349821,technical,0,1,0.09004605030109811,0.49997126073411563,0.5485489071624114,0.0,0.7967911186793772,0.49021451038574376,0
HH110,5,1966,393.2,3,2,1.18,0.1666666667,0.6316732354,0.2644022086,1.0,0.5,4.604685121459397,0.236,0.000600203458799593,1966.0,0.5,7.584264818389059,0.7793248768009976,technical,1,2,0.31484236627701023,0.9753618829064188,0.6316732353542334,0.5,0.8435055841279966,0.747279010602264,1
QC111,5,1147,229.4,3,2,0.69,0.1666666667,0.3382300251,0.1509776409,1.0,0.5,4.714747011549949,0.13799999999999998,0.0006015693112467306,1147.0,0.5,7.045776576879511,0.5247285289349821,technical,0,1,0.1829259652851576,0.9785718630429807,0.33823002505637906,0.5,0.6430692158160998,0.49021451038574376,0
ON112,17,2409,141.7058824,2,2,0.96,0.8333333333,0.7903977069,0.09025317582,0.5,0.5,8.133630663068498,0.05647058823529411,0.00039850560398505604,2409.0000008,0.25,7.787382026484701,0.6729444732424258,technical,1,2,0.07318038798941467,0.5013384194652113,0.7903977071450808,0.25,0.9191099750766525,0.6398673155688085,0
DP113,8,203,25.375,1,3,0.04,0.3333333333,0.0,0.009698963136,0.0,1.0,3.9988115796467816,0.005,0.00019704433497536947,203.0,0.0,5.318119993844216,0.039220713153281295,technical,0,0,0.003896563939071909,0.027870971965369973,0.0,0.0,0.0,0.0,0
TC114,13,571,43.92307692,1,3,0.11,0.6111111111,0.1318523827,0.02254272141,0.0,1.0,2.578910167499212,0.008461538461538461,0.0001926444833625219,570.99999996,0.0,6.349138991379798,0.10436001532424277,technical,0,0,0.008556091446633421,0.017530589802817242,0.13185238263476512,0.0,0.38376641790225685,0.06577078696291186,0
XU115,20,726,36.3,2,3,0.29,1.0,0.187388033,0.01726406327,0.5,1.0,3.8895327417468297,0.014499999999999999,0.0003994490358126721,726.0,0.5,6.588926477533519,0.25464221837358075,technical,0,0,0.016684378320935174,0.5035556409763595,0.1873880329496676,0.5,0.4730202384806934,0.21750988197399332,0
LL116,7,1405,200.7142857,3,3,0.84,0.2777777778,0.4306700107,0.1311139978,1.0,1.0,6.339592641235489,0.12,0.000597864768683274,1404.9999999000001,1.0,7.2485040723706105,0.6097655716208943,technical,0,2,0.15869642224583774,0.9698655726463388,0.4306700106821448,1.0,0.7185285477400298,0.5760759340124841,0
YS117,3,2548,849.3333333,2,1,1.02,0.05555555556,0.8402006449,0.5802552375,0.5,0.0,6.35853394201994,0.34,0.00040031397174254316,2547.9999999,0.0,7.8434564043761155,0.7030975114131134,technical,1,2,0.4548352816153029,0.5055883840886213,0.8402006448340953,0.0,0.9399820086579185,0.6703126685847782,0
DG118,18,506,28.11111111,3,1,0.3,0.8888888889,0.108563239,0.01159360428,1.0,0.0,3.004406303765842,0.016666666666666666,0.0005928853754940711,505.99999998,0.0,6.2285110035911835,0.26236426446749106,technical,0,0,0.019600897390482937,0.9581631715099861,0.10856323896749816,0.0,0.3388662066713808,0.2253067884748857,1
HW119,7,1470,210.0,3,3,0.88,0.2777777778,0.4539591544,0.137543962,1.0,1.0,4.047138979655428,0.12571428571428572,0.0005986394557823129,1470.0,1.0,7.293697720601438,0.6312717768418579,technical,0,2,0.16638834067101865,0.9716862160146449,0.453959154392407,1.0,0.7353505505692075,0.5977906284416059,0
GF120,9,1658,184.2222222,2,1,0.66,0.3888888889,0.5213185238,0.1196939418,0.5,0.0,4.957618376631873,0.07333333333333333,0.0003980699638118215,1657.9999998,0.0,7.413970290190444,0.5068176023684519,technical,0,1,0.09587908844019365,0.5003145926926329,0.5213185237175695,0.0,0.7801184678562794,0.4721299485888755,0
UM121,19,1179,62.05263158,2,3,0.47,0.9444444444,0.3496954497,0.03509667074,0.5,1.0,2.328895142736617,0.024736842105263158,0.00039864291772688716,1179.00000002,0.5,7.07326971745971,0.3852624007906449,technical,0,1,0.03046404534183493,0.5016611295681062,0.3496954496417273,0.5,0.6533027266462259,0.34939634536075026,0
LS122,14,426,30.42857143,1,3,0.09,0.6666666667,0.07989967753,0.01319834747,0.0,1.0,3.833999298534196,0.0064285714285714285,0.0002112676056338028,426.00000002,0.0,6.056784013228625,0.08617769624105233,technical,0,0,0.005819543545367137,0.06129802068223289,0.0798996775363741,0.0,0.2749458986013056,0.047412201668682034,0
ZI123,15,1330,88.66666667,3,3,0.8,0.7222222222,0.4037979219,0.05352576368,1.0,1.0,5.218144825583728,0.05333333333333334,0.0006015037593984963,1330.00000005,1.0,7.193685818395112,0.5877866649021191,technical,0,2,0.06895737395206046,0.9784178053106187,0.403797921880774,1.0,0.6981240692443684,0.5538839555401894,0
UZ124,7,2196,313.7142857,2,1,0.88,0.2777777778,0.7140809746,0.2093617154,0.5,0.0,4.113048223343496,0.12571428571428572,0.0004007285974499089,2195.9999999,0.0,7.69484807238461,0.6312717768418579,technical,0,2,0.16638834067101865,0.506562823375633,0.7140809744740896,0.0,0.8846669394156166,0.5977906284416059,0
IB125,13,2906,223.5384615,1,3,0.58,0.6111111111,0.9684700824,0.1469187736,0.0,1.0,8.291495486187271,0.04461538461538461,0.00019958706125258085,2905.9999995000003,0.0,7.9748769005588755,0.4574248470388754,technical,0,1,0.05722226763672034,0.03384680109659699,0.9684700821591925,0.0,0.9888994128760249,0.4222583613900032,0
FI126,18,1489,82.72222222,2,3,0.6,0.8888888889,0.4607667503,0.04940948748,0.5,1.0,5.095296137684738,0.03333333333333333,0.00040295500335795837,1488.9999999600002,0.5,7.306531398939505,0.4700036292457355,technical,0,1,0.04203565946392726,0.5117952470944176,0.4607667502213711,0.5,0.7401275088755841,0.4349590870227238,1
WI127,11,549,49.90909091,3,1,0.33,0.5,0.1239699033,0.02668778276,1.0,0.0,5.388338905284555,0.030000000000000002,0.0006010928961748634,549.00000001,0.0,6.309918278226516,0.2851789422336624,technical,0,0,0.0375487070492384,0.9774522084853765,0.12396990325517952,0.0,0.3691676640185899,0.24834264027213235,0
MB128,9,2067,229.6666667,2,3,0.83,0.3888888889,0.6678609817,0.1511622963,0.5,1.0,3.0748572525812357,0.09222222222222222,0.000401548137397194,2067.0000003,0.5,7.63433723562832,0.6043159668533296,technical,0,2,0.12130515212343054,0.5084888783879569,0.6678609817866098,0.5,0.862143564849545,0.5705734987352553,0
JJ129,11,2869,260.8181818,1,2,0.57,0.5,0.9552131852,0.1727334021,0.0,0.5,8.49132516653819,0.05181818181818181,0.0001986754966887417,2868.9999998,0.0,7.962067308753666,0.4510756193602167,technical,0,1,0.06691785012720187,0.03170447294888995,0.9552131850981573,0.0,0.9841314200712121,0.4158475819202433,0
QI130,2,2632,1316.0,2,2,1.05,0.0,0.8702973845,0.9034021539,0.5,0.5,7.500618687229968,0.525,0.000398936170212766,2632.0,0.25,7.87587915949631,0.7178397931503169,technical,1,2,0.7038611406305348,0.502350321622959,0.8702973843876534,0.25,0.952050423130145,0.6851978675225875,1
EB131,12,823,68.58333333,2,2,0.33,0.5555555556,0.2221426012,0.03961890531,0.5,0.5,4.747275685960942,0.0275,0.0004009720534629405,822.99999996,0.25,6.714170529909472,0.2851789422336624,technical,0,0,0.03418349273822175,0.5071349854474554,0.22214260118795104,0.25,0.5196386436301323,0.24834264027213235,1
WN132,7,824,117.7142857,2,1,0.33,0.2777777778,0.2225008957,0.07364001052,0.5,0.0,6.150772840187275,0.047142857142857146,0.0004004854368932039,823.9999999,0.0,6.715383386334681,0.2851789422336624,technical,0,0,0.060624462324781137,0.5059913556752571,0.22250089568452158,0.0,0.5200900936682449,0.24834264027213235,0
XP133,18,1916,106.4444444,2,3,0.77,0.8888888889,0.6137585095,0.0658361224,0.5,1.0,5.48326522877604,0.042777777777777776,0.00040187891440501047,1915.9999991999998,0.5,7.558516743045645,0.5709795465857378,technical,0,2,0.05474869130554571,0.5092662593026724,0.6137585091641878,0.5,0.8339216223716774,0.5369139027240579,0
AN134,13,395,30.38461538,2,2,0.16,0.6111111111,0.06879254747,0.01316790977,0.5,0.5,1.5359923397503294,0.012307692307692308,0.00040506329113924053,394.99999994,0.25,5.981414211254481,0.14842000511827327,technical,0,0,0.013733344232812883,0.516750073594348,0.06879254744759637,0.25,0.24689171241195584,0.11025791079984928,0
QI135,3,1568,522.6666667,3,2,0.94,0.05555555556,0.4890720172,0.354052396,1.0,0.5,3.5189962886423714,0.3133333333333333,0.0005994897959183673,1568.0000000999999,0.5,7.358193752733032,0.6626879730752367,technical,1,2,0.4189396622977919,0.9736846565868869,0.48907201719891985,0.5,0.7593572965934934,0.6295113850476188,1
BW136,6,1133,188.8333333,1,1,0.23,0.2222222222,0.3332139018,0.1228869411,0.0,0.0,2.369499570380011,0.03833333333333334,0.0002030008826125331,1132.9999997999998,0.0,7.033506484287697,0.20701416938432612,technical,0,0,0.048766088085960564,0.041869848372444896,0.3332139017317653,0.0,0.6385020356840703,0.16942010883964356,0
YM137,2,2851,1425.5,2,3,1.14,0.0,0.9487638839,0.9792262697,0.5,1.0,6.439874211865103,0.57,0.00039985969835145557,2851.0,0.5,7.955775781534187,0.76080582903376,technical,1,2,0.7644349982288344,0.5045207661588693,0.9487638838445887,0.5,0.9817895845958953,0.7285804322500085,0
LE138,12,573,47.75,3,2,0.34,0.5555555556,0.1325689717,0.02519270368,1.0,0.5,5.468928277988422,0.028333333333333335,0.000593368237347295,573.0,0.5,6.352629396319567,0.29266961396282004,technical,0,0,0.03530523084189397,0.9592979770746726,0.1325689716852333,0.5,0.3850656182118195,0.25590592937852313,0
WE139,3,342,114.0,2,3,0.14,0.05555555556,0.04980293802,0.07106802486,0.5,1.0,3.622080681712811,0.04666666666666667,0.0004093567251461989,342.0,0.5,5.8377304471659395,0.1310282624064041,technical,0,0,0.05998346912268272,0.5268403567057178,0.049802938011479544,0.5,0.1934096683499411,0.0926975660203799,0
YL140,13,2782,214.0,2,2,1.11,0.6111111111,0.9240415622,0.1403137927,0.5,0.5,7.170122623890687,0.08538461538461539,0.00039899352983465135,2782.0,0.25,7.931284761525891,0.7466879474879752,technical,1,2,0.11210114717022263,0.5024851262625658,0.924041562097883,0.25,0.9726735246185121,0.7143256866729307,1
TR141,14,2827,201.9285714,1,3,0.57,0.6666666667,0.9401648155,0.1319548393,0.0,1.0,6.0834145930271095,0.04071428571428571,0.00020162716660771134,2826.9999996,0.0,7.947325027016463,0.4510756193602167,technical,0,1,0.0519710540964526,0.03864138756908636,0.9401648152676343,0.0,0.9786440404327035,0.4158475819202433,1
DH142,2,2911,1455.5,1,2,0.58,0.0,0.970261555,1.0,0.0,0.5,8.13077375918533,0.29,0.0001992442459635864,2911.0,0.0,7.976595409316577,0.4574248470388754,technical,0,1,0.3875309953949699,0.03304112822139871,0.9702615549286806,0.0,0.9895390770836228,0.4222583613900032,0
CX143,5,268,53.6,2,1,0.11,0.1666666667,0.02328914368,0.0292435811,0.5,0.0,4.776912478239282,0.022,0.00041044776119402983,268.0,0.0,5.594711379601839,0.10436001532424277,technical,0,0,0.026780021253985122,0.5294044726533444,0.023289143674432883,0.0,0.1029529868882566,0.06577078696291186,0
SL144,17,1154,67.88235294,2,1,0.46,0.8333333333,0.3407380867,0.03913350605,0.5,0.0,5.513720954784919,0.027058823529411767,0.0003986135181975737,1153.99999998,0.0,7.051855622955894,0.3784364357202451,technical,0,1,0.03358963138921881,0.5015920357905768,0.34073808667569055,0.0,0.6453319614517983,0.3425042068284207,0
GL145,4,1952,488.0,3,1,1.17,0.1111111111,0.6266571121,0.3300471965,1.0,0.0,6.614636244918918,0.2925,0.0005993852459016394,1952.0,0.0,7.577121930876679,0.7747271675523681,technical,1,2,0.3908962097059865,0.9734389466804638,0.6266571121012786,0.0,0.8408468548895858,0.7426367294381925,0
MG146,15,234,15.6,1,1,0.05,0.7222222222,0.01110713006,0.002930189333,0.0,0.0,4.279325605118608,0.0033333333333333335,0.00021367521367521368,234.0,0.0,5.459585514144159,0.04879016416943201,technical,0,0,0.001653087731727477,0.06695629951443899,0.011107130060114143,0.0,0.05265636822595443,0.009662220858359848,0
DY147,20,1379,68.95,2,1,0.55,1.0,0.4213543533,0.03987280646,0.5,0.0,6.540173822541453,0.027500000000000004,0.0003988397389412618,1379.0,0.0,7.22983877815125,0.4382549309311553,technical,0,1,0.03418349273822176,0.5021236921164405,0.42135435324820103,0.0,0.7115809423915564,0.402902604935802,1
